taxonID,area,gazetteer,status,referenceID,remarks
S770010060,"ZA, Gauteng",,NATIVE,803,
S804110080,"ZA, Gauteng",,NATIVE,3739,
S820530020,"ZA, Gauteng",,NATIVE,712,
S820540050,"ZA, Gauteng",,NATIVE,804,
S800150060,"ZA, Gauteng",,NATIVE,,
S803040370,"ZA, Gauteng",,NATIVE,712,
S700370030,"ZA, Gauteng",,NATIVE,712,
S700370500,"ZA, Gauteng",,NATIVE,712,
S761870010,"ZA, Gauteng",,NATIVE,2530,
S822080040,"ZA, Gauteng",,NATIVE,825,
S770490020,"ZA, Gauteng",,NATIVE,9418,
S770490070,"ZA, Gauteng",,NATIVE,2970,
S900210310,"ZA, Gauteng",,NATIVE,2530,
S900130010,"ZA, Gauteng",,NATIVE,1412,
S900210730,"ZA, Gauteng",,NATIVE,1412,
S850060740,"ZA, Gauteng",,NATIVE,402,
S901210580,"ZA, Gauteng",,NATIVE,1409,
S780522110,"ZA, Gauteng",,NATIVE,712,
S780520220,"ZA, Gauteng",,NATIVE,1409,
S780520200,"ZA, Gauteng",,NATIVE,1409,
S780520770,"ZA, Gauteng",,NATIVE,8035,
S780520335,"ZA, Gauteng",,NATIVE,1409,
S780520480,"ZA, Gauteng",,NATIVE,1409,
S780630040,"ZA, Gauteng",,NATIVE,1100,
S780730220,"ZA, Gauteng",,NATIVE,8035,
S780520250,"ZA, Gauteng",,NATIVE,1409,
S780521230,"ZA, Gauteng",,NATIVE,402,
S901110020,"ZA, Gauteng",,NATIVE,712,
S901010110,"ZA, Gauteng",,NATIVE,806,
S901091570,"ZA, Gauteng",,NATIVE,1409,
S901251060,"ZA, Gauteng",,NATIVE,712,
S930210030,"ZA, Gauteng",,NATIVE,1633,
S953010220,"ZA, Gauteng",,NATIVE,1417,
S780760130,"ZA, Gauteng",,NATIVE,835,
S903080030,"ZA, Gauteng",,NATIVE,1417,
S780860120,"ZA, Gauteng",,NATIVE,3729,
S780730320,"ZA, Gauteng",,NATIVE,402,
S953340520,"ZA, Gauteng",,NATIVE,1417,
S953340590,"ZA, Gauteng",,NATIVE,3249,
S953341270,"ZA, Gauteng",,NATIVE,1417,
S953341370,"ZA, Gauteng",,NATIVE,1417,
S953380650,"ZA, Gauteng",,NATIVE,1407,
S939600048,"ZA, Gauteng",,NATIVE,802,
S902060100,"ZA, Gauteng",,NATIVE,712,
S953340430,"ZA, Gauteng",,NATIVE,1417,
S971140010,"ZA, Gauteng",,NATIVE,712,
S901870070,"ZA, Gauteng",,NATIVE,802,
S941000020,"ZA, Gauteng",,NATIVE,1417,
S941140130,"ZA, Gauteng",,NATIVE,712,
S953170080,"ZA, Gauteng",,NATIVE,1417,
S941590050,"ZA, Gauteng",,NATIVE,1413,
S953220170,"ZA, Gauteng",,NATIVE,1413,
S953240010,"ZA, Gauteng",,NATIVE,1417,
S953240119,"ZA, Gauteng",,NATIVE,180,
S953240290,"ZA, Gauteng",,NATIVE,1413,
S904010260,"ZA, Gauteng",,NATIVE,803,
S904010350,"ZA, Gauteng",,NATIVE,2429,
S941610010,"ZA, Gauteng",,NATIVE,2429,
S955380550,"ZA, Gauteng",,NATIVE,804,
S943650030,"ZA, Gauteng",,NATIVE,712,
S910555010,"ZA, Gauteng",,NATIVE,712,
S943760030,"ZA, Gauteng",,NATIVE,804,
S906210030,"ZA, Gauteng",,NATIVE,3233,
S906290020,"ZA, Gauteng",,NATIVE,3027,
S906360410,"ZA, Gauteng",,NATIVE,1089,
S906360130,"ZA, Gauteng",,NATIVE,,
S272050180,"ZA, Gauteng",,NATIVE,128,
S272050330,"ZA, Gauteng",,NATIVE,132,
p725860122,"ZA, Gauteng",,NATIVE,1101,
S150010010,"ZA, Gauteng",,NATIVE,6,
S362210070,"ZA, Gauteng",,NATIVE,128,
S363680040,"ZA, Gauteng",,NATIVE,132,
S205010050,"ZA, Gauteng",,NATIVE,78,
S901091020,"ZA, Gauteng",,NATIVE,712,
S602260070,"ZA, Gauteng",,NATIVE,742,
S710211480,"ZA, Gauteng",,NATIVE,553,
S185250020,"ZA, Gauteng",,NATIVE,2056,
S250590030,"ZA, Gauteng",,NATIVE,132,
S316550230,"ZA, Gauteng",,NATIVE,128,
S316220010,"ZA, Gauteng",,NATIVE,128,
S901210920,"ZA, Gauteng",,NATIVE,2283,
p901251061,"ZA, Gauteng",,NATIVE,712,
S901210010,"ZA, Gauteng",,NATIVE,2283,
S600420030,"ZA, Gauteng",,NATIVE,487,
S600350040,"ZA, Gauteng",,NATIVE,487,
S902520070,"ZA, Gauteng",,NATIVE,339,
S900650110,"ZA, Gauteng",,NATIVE,340,
S300060080,"ZA, Gauteng",,NATIVE,227,
S115060270,"ZA, Gauteng",,NATIVE,1740,
S804110050,"ZA, Gauteng",,NATIVE,1749,
S906360140,"ZA, Gauteng",,NATIVE,9418,
S491393010,"ZA, Gauteng",,NATIVE,2460,
S507240010,"ZA, Gauteng",,NATIVE,2460,
S506420160,"ZA, Gauteng",,NATIVE,2460,
S930210040,"ZA, Gauteng",,NATIVE,1417,
S902140010,"ZA, Gauteng",,NATIVE,1417,
S600360060,"ZA, Gauteng",,NATIVE,742,
S602040010,"ZA, Gauteng",,NATIVE,614,
S602930010,"ZA, Gauteng",,NATIVE,742,
S500510230,"ZA, Gauteng",,NATIVE,2460,
S602020010,"ZA, Gauteng",,NATIVE,742,
S735050970,"ZA, Gauteng",,NATIVE,3371,
S306720020,"ZA, Gauteng",,NATIVE,2418,
S495030190,"ZA, Gauteng",,NATIVE,2775,
S494770050,"ZA, Gauteng",,NATIVE,2775,
p420200031,"ZA, Gauteng",,NATIVE,3862,
S305710010,"ZA, Gauteng",,NATIVE,138,
S501220010,"ZA, Gauteng",,NATIVE,3679,
S800310040,"ZA, Gauteng",,NATIVE,1308,
S501260140,"ZA, Gauteng",,NATIVE,2856,
S363680110,"ZA, Gauteng",,NATIVE,4271,
S185910070,"ZA, Gauteng",,NATIVE,4374,
S315110820,"ZA, Gauteng",,NATIVE,252,
S316360050,"ZA, Gauteng",,NATIVE,78,
S316240050,"ZA, Gauteng",,NATIVE,252,
S316220070,"ZA, Gauteng",,NATIVE,252,
S316240030,"ZA, Gauteng",,NATIVE,252,
S316130200,"ZA, Gauteng",,NATIVE,78,
S316800050,"ZA, Gauteng",,NATIVE,252,
S742420020,"ZA, Gauteng",,NATIVE,553,
S361180010,"ZA, Gauteng",,NATIVE,132,
S360950250,"ZA, Gauteng",,NATIVE,132,
S295510150,"ZA, Gauteng",,NATIVE,132,
S507660020,"ZA, Gauteng",,NATIVE,4041,
S173061030,"ZA, Gauteng",,NATIVE,132,
S303270010,"ZA, Gauteng",,NATIVE,7,
S491120070,"ZA, Gauteng",,NATIVE,1589,
S495150170,"ZA, Gauteng",,NATIVE,2773,
S495475020,"ZA, Gauteng",,NATIVE,2773,
S494720120,"ZA, Gauteng",,NATIVE,2773,
S495970010,"ZA, Gauteng",,NATIVE,2773,
S495520100,"ZA, Gauteng",,NATIVE,2773,
S495700020,"ZA, Gauteng",,NATIVE,2773,
S494010010,"ZA, Gauteng",,NATIVE,2773,
S494740140,"ZA, Gauteng",,NATIVE,2773,
S494670030,"ZA, Gauteng",,NATIVE,2460,
S495600330,"ZA, Gauteng",,NATIVE,2773,
S495870040,"ZA, Gauteng",,NATIVE,2773,
S714130060,"ZA, Gauteng",,NATIVE,771,
S725860140,"ZA, Gauteng",,NATIVE,1100,
S750731280,"ZA, Gauteng",,NATIVE,553,
S902520110,"ZA, Gauteng",,NATIVE,2022,
S953620010,"ZA, Gauteng",,NATIVE,2187,
S507730020,"ZA, Gauteng",,NATIVE,1807,
S715030040,"ZA, Gauteng",,NATIVE,969,
S490260070,"ZA, Gauteng",,NATIVE,2460,
S500650210,"ZA, Gauteng",,NATIVE,2460,
S501080080,"ZA, Gauteng",,NATIVE,2460,
S502080025,"ZA, Gauteng",,NATIVE,2460,
S493290220,"ZA, Gauteng",,NATIVE,2460,
S491160040,"ZA, Gauteng",,NATIVE,2460,
S491680020,"ZA, Gauteng",,NATIVE,2460,
S491120160,"ZA, Gauteng",,NATIVE,2460,
S491120010,"ZA, Gauteng",,NATIVE,2460,
S491120300,"ZA, Gauteng",,NATIVE,2460,
S491270410,"ZA, Gauteng",,NATIVE,2460,
S491270450,"ZA, Gauteng",,NATIVE,2460,
S503420070,"ZA, Gauteng",,NATIVE,2460,
S506620010,"ZA, Gauteng",,NATIVE,2460,
S507510080,"ZA, Gauteng",,NATIVE,2460,
S507410030,"ZA, Gauteng",,NATIVE,2460,
S506200710,"ZA, Gauteng",,NATIVE,2460,
S507520020,"ZA, Gauteng",,NATIVE,2460,
S505290050,"ZA, Gauteng",,NATIVE,2460,
S505290100,"ZA, Gauteng",,NATIVE,2460,
S507720050,"ZA, Gauteng",,NATIVE,2460,
S508320020,"ZA, Gauteng",,NATIVE,2460,
S506120030,"ZA, Gauteng",,NATIVE,2460,
S494190150,"ZA, Gauteng",,NATIVE,2460,
S494770010,"ZA, Gauteng",,NATIVE,1141,
S491200050,"ZA, Gauteng",,NATIVE,2460,
S491270050,"ZA, Gauteng",,NATIVE,2460,
S506110045,"ZA, Gauteng",,NATIVE,2460,
S502170010,"ZA, Gauteng",,NATIVE,2460,
S505280030,"ZA, Gauteng",,NATIVE,2460,
S503640080,"ZA, Gauteng",,NATIVE,2460,
S420420160,"ZA, Gauteng",,NATIVE,3862,
S500560040,"ZA, Gauteng",,NATIVE,2908,
S115070010,"ZA, Gauteng",,NATIVE,4451,
p735050731,"ZA, Gauteng",,NATIVE,553,
S295310110,"ZA, Gauteng",,NATIVE,75,
S310120060,"ZA, Gauteng",,NATIVE,78,
S360580160,"ZA, Gauteng",,NATIVE,78,
S360950010,"ZA, Gauteng",,NATIVE,78,
S363260280,"ZA, Gauteng",,NATIVE,78,
S362030370,"ZA, Gauteng",,NATIVE,78,
S363560100,"ZA, Gauteng",,NATIVE,78,
S362210170,"ZA, Gauteng",,NATIVE,78,
S363330010,"ZA, Gauteng",,NATIVE,78,
S300060050,"ZA, Gauteng",,NATIVE,233,
S306270030,"ZA, Gauteng",,NATIVE,78,
S235560030,"ZA, Gauteng",,NATIVE,78,
S295270040,"ZA, Gauteng",,NATIVE,78,
S290020220,"ZA, Gauteng",,NATIVE,78,
S255210150,"ZA, Gauteng",,NATIVE,78,
S230260080,"ZA, Gauteng",,NATIVE,78,
S250080010,"ZA, Gauteng",,NATIVE,78,
p345060021,"ZA, Gauteng",,NATIVE,78,
S160110010,"ZA, Gauteng",,NATIVE,78,
S905230460,"ZA, Gauteng",,NATIVE,553,
S905020040,"ZA, Gauteng",,NATIVE,553,
S905130020,"ZA, Gauteng",,NATIVE,553,
S742540720,"ZA, Gauteng",,NATIVE,553,
S750660010,"ZA, Gauteng",,NATIVE,553,
S750670010,"ZA, Gauteng",,NATIVE,553,
S750420010,"ZA, Gauteng",,NATIVE,553,
S750320270,"ZA, Gauteng",,NATIVE,553,
S750042020,"ZA, Gauteng",,NATIVE,553,
S956090030,"ZA, Gauteng",,NATIVE,553,
S750620060,"ZA, Gauteng",,NATIVE,553,
S731622030,"ZA, Gauteng",,NATIVE,553,
S750740080,"ZA, Gauteng",,NATIVE,553,
S730520510,"ZA, Gauteng",,NATIVE,553,
S605060010,"ZA, Gauteng",,NATIVE,553,
S750680110,"ZA, Gauteng",,NATIVE,553,
S714270010,"ZA, Gauteng",,NATIVE,553,
S710360060,"ZA, Gauteng",,NATIVE,553,
S420875010,"ZA, Gauteng",,NATIVE,553,
S420660020,"ZA, Gauteng",,NATIVE,553,
S658020070,"ZA, Gauteng",,NATIVE,553,
S655010310,"ZA, Gauteng",,NATIVE,553,
S530130080,"ZA, Gauteng",,NATIVE,553,
S530080020,"ZA, Gauteng",,NATIVE,553,
S530570080,"ZA, Gauteng",,NATIVE,553,
S530550020,"ZA, Gauteng",,NATIVE,553,
S521410040,"ZA, Gauteng",,NATIVE,553,
S523100110,"ZA, Gauteng",,NATIVE,553,
S521420140,"ZA, Gauteng",,NATIVE,553,
S521270070,"ZA, Gauteng",,NATIVE,553,
S523370110,"ZA, Gauteng",,NATIVE,553,
S376040030,"ZA, Gauteng",,NATIVE,1794,
S110030250,"ZA, Gauteng",,NATIVE,553,
S110040170,"ZA, Gauteng",,NATIVE,553,
S110040060,"ZA, Gauteng",,NATIVE,553,
S475010010,"ZA, Gauteng",,NATIVE,4870,
S363020060,"ZA, Gauteng",,NATIVE,4875,
S363305020,"ZA, Gauteng",,NATIVE,235,
S450320030,"ZA, Gauteng",,NATIVE,2014,
S450360010,"ZA, Gauteng",,NATIVE,1794,
S420180010,"ZA, Gauteng",,NATIVE,1794,
S742010405,"ZA, Gauteng",,NATIVE,1794,
S450320020,"ZA, Gauteng",,NATIVE,1794,
S742050150,"ZA, Gauteng",,NATIVE,1794,
S742710010,"ZA, Gauteng",,NATIVE,1794,
S656010120,"ZA, Gauteng",,NATIVE,1081,
S602824010,"ZA, Gauteng",,NATIVE,494,
S658075010,"ZA, Gauteng",,NATIVE,2716,
S571800140,"ZA, Gauteng",,NATIVE,4222,
S505410030,"ZA, Gauteng",,NATIVE,4461,
S385006170,"ZA, Gauteng",,NATIVE,,
S490505010,"ZA, Gauteng",,NATIVE,5013,
S500650570,"ZA, Gauteng",,NATIVE,3936,
S390140030,"ZA, Gauteng",,NATIVE,5032,
S735050030,"ZA, Gauteng",,NATIVE,5052,
S735050250,"ZA, Gauteng",,NATIVE,5052,
S735050590,"ZA, Gauteng",,NATIVE,5052,
S316100110,"ZA, Gauteng",,NATIVE,252,
S953200040,"ZA, Gauteng",,NATIVE,5243,
S295240370,"ZA, Gauteng",,NATIVE,366,
S700490840,"ZA, Gauteng",,NATIVE,613,
S953240020,"ZA, Gauteng",,NATIVE,1417,
p714550201,"ZA, Gauteng",,NATIVE,3757,
S714550210,"ZA, Gauteng",,NATIVE,969,
S714220040,"ZA, Gauteng",,NATIVE,969,
S712560200,"ZA, Gauteng",,NATIVE,969,
S712560400,"ZA, Gauteng",,NATIVE,969,
S460220050,"ZA, Gauteng",,NATIVE,423,
S460220170,"ZA, Gauteng",,NATIVE,423,
S460340150,"ZA, Gauteng",,NATIVE,423,
S460210010,"ZA, Gauteng",,NATIVE,423,
S460280010,"ZA, Gauteng",,NATIVE,423,
S460215060,"ZA, Gauteng",,NATIVE,423,
p460215061,"ZA, Gauteng",,NATIVE,423,
S160490790,"ZA, Gauteng",,NATIVE,,
S290020070,"ZA, Gauteng",,NATIVE,5446,
S290060680,"ZA, Gauteng",,NATIVE,190,
S290061860,"ZA, Gauteng",,NATIVE,5446,
S290061980,"ZA, Gauteng",,NATIVE,227,
S290061690,"ZA, Gauteng",,NATIVE,5446,
S290060590,"ZA, Gauteng",,NATIVE,5446,
S290061390,"ZA, Gauteng",,NATIVE,5446,
S290062510,"ZA, Gauteng",,NATIVE,5446,
S290060850,"ZA, Gauteng",,NATIVE,5446,
S290061920,"ZA, Gauteng",,NATIVE,5446,
S601950220,"ZA, Gauteng",,NATIVE,9418,
S601950160,"ZA, Gauteng",,NATIVE,9418,
S601950100,"ZA, Gauteng",,NATIVE,742,
S601710020,"ZA, Gauteng",,NATIVE,742,
S601641200,"ZA, Gauteng",,NATIVE,742,
S601966030,"ZA, Gauteng",,NATIVE,742,
S601050040,"ZA, Gauteng",,NATIVE,742,
S601050060,"ZA, Gauteng",,NATIVE,742,
S601070250,"ZA, Gauteng",,NATIVE,742,
S601070340,"ZA, Gauteng",,NATIVE,742,
S601420110,"ZA, Gauteng",,NATIVE,742,
S601420120,"ZA, Gauteng",,NATIVE,742,
S601000010,"ZA, Gauteng",,NATIVE,742,
S601920140,"ZA, Gauteng",,NATIVE,742,
S601920110,"ZA, Gauteng",,NATIVE,742,
S600410010,"ZA, Gauteng",,NATIVE,742,
S600715020,"ZA, Gauteng",,NATIVE,742,
S600790080,"ZA, Gauteng",,NATIVE,742,
S600790100,"ZA, Gauteng",,NATIVE,742,
S600230020,"ZA, Gauteng",,NATIVE,742,
S600290205,"ZA, Gauteng",,NATIVE,742,
S600301750,"ZA, Gauteng",,NATIVE,742,
S600300780,"ZA, Gauteng",,NATIVE,742,
S600302300,"ZA, Gauteng",,NATIVE,742,
S600301860,"ZA, Gauteng",,NATIVE,742,
S600302210,"ZA, Gauteng",,NATIVE,742,
S600300030,"ZA, Gauteng",,NATIVE,742,
S600301480,"ZA, Gauteng",,NATIVE,742,
S600300670,"ZA, Gauteng",,NATIVE,742,
S600300560,"ZA, Gauteng",,NATIVE,742,
S600300590,"ZA, Gauteng",,NATIVE,742,
S600302080,"ZA, Gauteng",,NATIVE,742,
S600302200,"ZA, Gauteng",,NATIVE,742,
S600302270,"ZA, Gauteng",,NATIVE,742,
S600302290,"ZA, Gauteng",,NATIVE,742,
S600302160,"ZA, Gauteng",,NATIVE,742,
S600302250,"ZA, Gauteng",,NATIVE,9418,
S600301730,"ZA, Gauteng",,NATIVE,742,
S600030860,"ZA, Gauteng",,NATIVE,742,
S600030980,"ZA, Gauteng",,NATIVE,742,
S600030340,"ZA, Gauteng",,NATIVE,742,
S600030080,"ZA, Gauteng",,NATIVE,742,
S600030700,"ZA, Gauteng",,NATIVE,742,
S600031010,"ZA, Gauteng",,NATIVE,742,
S600030680,"ZA, Gauteng",,NATIVE,742,
S600030550,"ZA, Gauteng",,NATIVE,742,
S602050010,"ZA, Gauteng",,NATIVE,742,
S602110070,"ZA, Gauteng",,NATIVE,742,
S602370390,"ZA, Gauteng",,NATIVE,742,
S602370430,"ZA, Gauteng",,NATIVE,742,
S602510070,"ZA, Gauteng",,NATIVE,742,
S602520010,"ZA, Gauteng",,NATIVE,742,
S602300090,"ZA, Gauteng",,NATIVE,742,
S602360110,"ZA, Gauteng",,NATIVE,742,
S602360010,"ZA, Gauteng",,NATIVE,628,
S602950010,"ZA, Gauteng",,NATIVE,742,
S602670010,"ZA, Gauteng",,NATIVE,742,
S602650040,"ZA, Gauteng",,NATIVE,742,
S602680030,"ZA, Gauteng",,NATIVE,742,
S602680010,"ZA, Gauteng",,NATIVE,742,
S602720010,"ZA, Gauteng",,NATIVE,742,
S602665050,"ZA, Gauteng",,NATIVE,742,
S602295040,"ZA, Gauteng",,NATIVE,742,
S602660020,"ZA, Gauteng",,NATIVE,742,
S602690050,"ZA, Gauteng",,NATIVE,742,
S602620030,"ZA, Gauteng",,NATIVE,742,
S316520060,"ZA, Gauteng",,NATIVE,128,
S185980020,"ZA, Gauteng",,NATIVE,4374,
S602600020,"ZA, Gauteng",,NATIVE,742,
S605030010,"ZA, Gauteng",,NATIVE,742,
S606130020,"ZA, Gauteng",,NATIVE,742,
S606130010,"ZA, Gauteng",,NATIVE,614,
S606160020,"ZA, Gauteng",,NATIVE,742,
S110030330,"ZA, Gauteng",,NATIVE,1813,
S110030290,"ZA, Gauteng",,NATIVE,1813,
S110020010,"ZA, Gauteng",,NATIVE,1813,
S115060260,"ZA, Gauteng",,NATIVE,1813,
S115150160,"ZA, Gauteng",,NATIVE,1813,
S906270080,"ZA, Gauteng",,NATIVE,9418,
S906270110,"ZA, Gauteng",,NATIVE,932,
S300470040,"ZA, Gauteng",,NATIVE,3431,
S300510020,"ZA, Gauteng",,NATIVE,,
S300510010,"ZA, Gauteng",,NATIVE,2741,
S300510080,"ZA, Gauteng",,NATIVE,2741,
S300510110,"ZA, Gauteng",,NATIVE,2741,
S300510150,"ZA, Gauteng",,NATIVE,190,
S300550050,"ZA, Gauteng",,NATIVE,2741,
S300550210,"ZA, Gauteng",,NATIVE,2741,
S302070020,"ZA, Gauteng",,NATIVE,2741,
S304260040,"ZA, Gauteng",,NATIVE,2742,
S304260130,"ZA, Gauteng",,NATIVE,2742,
S304260180,"ZA, Gauteng",,NATIVE,2742,
S304260260,"ZA, Gauteng",,NATIVE,2742,
S305030090,"ZA, Gauteng",,NATIVE,138,
S305030280,"ZA, Gauteng",,NATIVE,2742,
S305030390,"ZA, Gauteng",,NATIVE,2742,
S304030040,"ZA, Gauteng",,NATIVE,2742,
S304120020,"ZA, Gauteng",,NATIVE,2742,
S301210180,"ZA, Gauteng",,NATIVE,2742,
S301210240,"ZA, Gauteng",,NATIVE,2742,
S302080120,"ZA, Gauteng",,NATIVE,190,
S363600070,"ZA, Gauteng",,NATIVE,227,
S257410030,"ZA, Gauteng",,NATIVE,5587,
S850041860,"ZA, Gauteng",,NATIVE,5590,
S850041270,"ZA, Gauteng",,NATIVE,5590,
S503350080,"ZA, Gauteng",,NATIVE,5645,
p750470026,"ZA, Gauteng",,NATIVE,2807,
S750470020,"ZA, Gauteng",,NATIVE,2807,
S906250010,"ZA, Gauteng",,NATIVE,9418,
S609030050,"ZA, Gauteng",,NATIVE,5640,
S601640730,"ZA, Gauteng",,NATIVE,3247,
S601640590,"ZA, Gauteng",,NATIVE,3247,
S601640710,"ZA, Gauteng",,NATIVE,3247,
S601640830,"ZA, Gauteng",,NATIVE,3247,
S953020020,"ZA, Gauteng",,NATIVE,3243,
S610550230,"ZA, Gauteng",,NATIVE,5696,
S521021490,"ZA, Gauteng",,NATIVE,5375,
S521021570,"ZA, Gauteng",,NATIVE,5375,
S521021470,"ZA, Gauteng",,NATIVE,5375,
S609240005,"ZA, Gauteng",,NATIVE,5692,
S609160010,"ZA, Gauteng",,NATIVE,5692,
S609100090,"ZA, Gauteng",,NATIVE,5691,
S609220105,"ZA, Gauteng",,NATIVE,5687,
S390138010,"ZA, Gauteng",,NATIVE,5729,
S750620020,"ZA, Gauteng",,NATIVE,,
S750660030,"ZA, Gauteng",,NATIVE,,
S125030020,"ZA, Gauteng",,NATIVE,5757,
S800180020,"ZA, Gauteng",,NATIVE,,
S700670310,"ZA, Gauteng",,NATIVE,712,
S700670640,"ZA, Gauteng",,NATIVE,3631,
S700670030,"ZA, Gauteng",,NATIVE,3631,
S955380580,"ZA, Gauteng",,NATIVE,2416,
S955380450,"ZA, Gauteng",,NATIVE,2416,
S640010040,"ZA, Gauteng",,NATIVE,6110,
S650170010,"ZA, Gauteng",,NATIVE,6110,
S650160005,"ZA, Gauteng",,NATIVE,6110,
p650510022,"ZA, Gauteng",,NATIVE,6110,
S650530120,"ZA, Gauteng",,NATIVE,6110,
S650560470,"ZA, Gauteng",,NATIVE,6110,
S650560650,"ZA, Gauteng",,NATIVE,6110,
p650560471,"ZA, Gauteng",,NATIVE,6110,
S650560740,"ZA, Gauteng",,NATIVE,6110,
S650560660,"ZA, Gauteng",,NATIVE,6110,
p650560661,"ZA, Gauteng",,NATIVE,6110,
S650560100,"ZA, Gauteng",,NATIVE,6110,
S650600010,"ZA, Gauteng",,NATIVE,6110,
S651060010,"ZA, Gauteng",,NATIVE,6110,
S652020030,"ZA, Gauteng",,NATIVE,6110,
S652020035,"ZA, Gauteng",,NATIVE,6110,
S651700020,"ZA, Gauteng",,NATIVE,6110,
S651460060,"ZA, Gauteng",,NATIVE,6110,
S652070020,"ZA, Gauteng",,NATIVE,6110,
S655110010,"ZA, Gauteng",,NATIVE,6110,
S655040040,"ZA, Gauteng",,NATIVE,6110,
S655040060,"ZA, Gauteng",,NATIVE,6110,
S655040020,"ZA, Gauteng",,NATIVE,6110,
p655040022,"ZA, Gauteng",,NATIVE,6110,
S655080010,"ZA, Gauteng",,NATIVE,1080,
S656010050,"ZA, Gauteng",,NATIVE,6110,
S310010235,"ZA, Gauteng",,NATIVE,295,
S700210020,"ZA, Gauteng",,NATIVE,4763,
p602660021,"ZA, Gauteng",,NATIVE,742,
p600715021,"ZA, Gauteng",,NATIVE,742,
S290040010,"ZA, Gauteng",,NATIVE,,
S956280020,"ZA, Gauteng",,NATIVE,7196,
S370210010,"ZA, Gauteng",,NATIVE,7197,
S370230040,"ZA, Gauteng",,NATIVE,7197,
S304020130,"ZA, Gauteng",,NATIVE,7212,
S304020030,"ZA, Gauteng",,NATIVE,7212,
S712560420,"ZA, Gauteng",,NATIVE,969,
S173860450,"ZA, Gauteng",,NATIVE,7234,
S363140080,"ZA, Gauteng",,NATIVE,7235,
S390200030,"ZA, Gauteng",,NATIVE,7301,
S390225010,"ZA, Gauteng",,NATIVE,7301,
S390230010,"ZA, Gauteng",,NATIVE,7301,
S730023090,"ZA, Gauteng",,NATIVE,7299,
S801260140,"ZA, Gauteng",,NATIVE,,
S820250010,"ZA, Gauteng",,NATIVE,,
p700670031,"ZA, Gauteng",,NATIVE,3631,
S300510220,"ZA, Gauteng",,NATIVE,7386,
S375095030,"ZA, Gauteng",,NATIVE,7387,
S362030280,"ZA, Gauteng",,NATIVE,7389,
S800650020,"ZA, Gauteng",,NATIVE,7318,
p800650021,"ZA, Gauteng",,NATIVE,7318,
S800310020,"ZA, Gauteng",,NATIVE,1308,
S800310030,"ZA, Gauteng",,NATIVE,712,
S840050090,"ZA, Gauteng",,NATIVE,7318,
S901060260,"ZA, Gauteng",,NATIVE,7318,
S901091930,"ZA, Gauteng",,NATIVE,7318,
S901091470,"ZA, Gauteng",,NATIVE,7318,
S901091130,"ZA, Gauteng",,NATIVE,7318,
S901093070,"ZA, Gauteng",,NATIVE,9418,
S901110210,"ZA, Gauteng",,NATIVE,7318,
p901110211,"ZA, Gauteng",,NATIVE,7318,
S901010060,"ZA, Gauteng",,NATIVE,835,
S901010280,"ZA, Gauteng",,NATIVE,712,
S901010150,"ZA, Gauteng",,NATIVE,7318,
S901010160,"ZA, Gauteng",,NATIVE,7318,
S901250290,"ZA, Gauteng",,NATIVE,2283,
S802790020,"ZA, Gauteng",,NATIVE,,
S742030010,"ZA, Gauteng",,NATIVE,7423,
S572500290,"ZA, Gauteng",,NATIVE,7428,
S295240050,"ZA, Gauteng",,NATIVE,7436,
S295240080,"ZA, Gauteng",,NATIVE,7436,
S295240100,"ZA, Gauteng",,NATIVE,7436,
S295240150,"ZA, Gauteng",,NATIVE,7436,
S295240170,"ZA, Gauteng",,NATIVE,7436,
S295240220,"ZA, Gauteng",,NATIVE,7436,
S295240540,"ZA, Gauteng",,NATIVE,7436,
S295240550,"ZA, Gauteng",,NATIVE,7436,
S295240560,"ZA, Gauteng",,NATIVE,7436,
S295240650,"ZA, Gauteng",,NATIVE,7436,
S295240670,"ZA, Gauteng",,NATIVE,7436,
S295240680,"ZA, Gauteng",,NATIVE,7436,
S295240690,"ZA, Gauteng",,NATIVE,7436,
S295240710,"ZA, Gauteng",,NATIVE,7436,
S801220040,"ZA, Gauteng",,NATIVE,1089,
S802540220,"ZA, Gauteng",,NATIVE,,
p802540221,"ZA, Gauteng",,NATIVE,,
S802010040,"ZA, Gauteng",,NATIVE,,
S802010020,"ZA, Gauteng",,NATIVE,,
S801260018,"ZA, Gauteng",,NATIVE,,
S801260110,"ZA, Gauteng",,NATIVE,,
S904530010,"ZA, Gauteng",,NATIVE,,
S802940010,"ZA, Gauteng",,NATIVE,,
S800810080,"ZA, Gauteng",,NATIVE,9418,
S800810110,"ZA, Gauteng",,NATIVE,,
S801030010,"ZA, Gauteng",,NATIVE,,
S801220080,"ZA, Gauteng",,NATIVE,,
S803040420,"ZA, Gauteng",,NATIVE,,
S803040100,"ZA, Gauteng",,NATIVE,,
S803040380,"ZA, Gauteng",,NATIVE,,
S820530010,"ZA, Gauteng",,NATIVE,,
S804010320,"ZA, Gauteng",,NATIVE,,
S804010260,"ZA, Gauteng",,NATIVE,,
S804010370,"ZA, Gauteng",,NATIVE,,
S804010480,"ZA, Gauteng",,NATIVE,,
S700220020,"ZA, Gauteng",,NATIVE,,
S804050540,"ZA, Gauteng",,NATIVE,,
S804050070,"ZA, Gauteng",,NATIVE,,
S802790030,"ZA, Gauteng",,NATIVE,,
S803030020,"ZA, Gauteng",,NATIVE,,
S803030030,"ZA, Gauteng",,NATIVE,,
S804030010,"ZA, Gauteng",,NATIVE,,
