taxonID,relatedTaxonID,relatedTaxonScientificName,type,referenceID,remarks
S714550210,,Cochlospermum planchonii Hook f. ex Planch.,has host,3012,
S714550210,,Dianthus caryophyllus L.,has host,7274,
S714550210,,Eleusine coracana (L.) Gaertn.,has host,7274,
S714550210,,Eriosema flemingioides Baker,has host,3012,
S714550210,,Gloriosa sp. ,has host,7274,
S714550210,,Gossypium sp. ,has host,7274,
S714550210,,Hibiscus sp. ,has host,7274,
S714550210,,Imperata cylindrica (L.) Raeusch.,has host,3012,
S714550210,,Urena lobata L.,has host,7274,
S714600010,,Weihea gerrardi Schinz.,has host,2025,
S714650010,,Canna sp. ,has host,7274,
S714710010,,Maerua hoehnelii Schweinf.,has host,7274,
S714710010,,Maerua hoehnelii Schweinf.,has host,7344,
S714710010,,Rhus lancea L. f.,has host,2186,
S714710010,,Rhus pyroides Burch.,has host,10200,
S714710010,,Rhus rehmanniana Engl.,has host,7274,
S714710010,,Rhus villosa L.,has host,2025,
S714710010,,Sclerocarya caffra Sond.,has host,2025,
S714710010,,Sclerocarya caffra Sond.,has host,7274,
S714710010,,Sclerocarya sp. ,has host,873,
S714730010,,Aspilia latifolia A. Chev.,has host,3472,
S714730010,,Aspilia latifolia A. Chev.,has host,7274,
S714730010,,Pinus patula Schiede & Deppe,has host,5530,
S714730010,,Psychotria sp. ,has host,3472,
S714730010,,Psychotria sp. ,has host,7274,
S714730010,,Undefined Grasses ,has host,7274,
S714780010,,Albizia sp. ,has host,7274,
S714780010,,Alchornea cordifolia (Schumach. & Thonn.) Müll. Arg.,has host,3472,
S714780010,,Alchornea cordifolia (Schumach. & Thonn.) Müll. Arg.,has host,7274,
S714780010,,Allium ampeloprasum L.,has host,7126,
S714780010,,Allium cepa L.,has host,5530,
S714780010,,Anthonotha macrophylla P. Beauv.,has host,3472,
S714780010,,Anthonotha macrophylla P. Beauv.,has host,7274,
S714780010,,Cajanus cajan (L.) Millsp.,has host,5530,
S714780010,,Cajanus cajan (L.) Millsp.,has host,7274,
S714780010,,Canthium sp. ,has host,7274,
S714780010,,Casuarina equisetifolia L.,has host,3254,
S714780010,,Coffea sp. ,has host,5530,
S714780010,,Coffea sp. ,has host,7274,
S714780010,,Cordia milleni Baker,has host,3254,
S714780010,,Crocosmia × crocosmiiflora (Lemoine) N. E. Br.,has host,5530,
S714780010,,Crocosmia × crocosmiiflora (Lemoine) N. E. Br.,has host,7274,
S714780010,,Dovyalis macrocalyx (Oliv.) Warb.,has host,5530,
S714780010,,Dovyalis macrocalyx (Oliv.) Warb.,has host,7274,
S714780010,,Eucalyptus camaldulensis Dehnh.,has host,5530,
S714780010,,Eucalyptus camaldulensis Dehnh.,has host,7274,
S714780010,,Eucalyptus deglupta Blume,has host,3254,
S714780010,,Eucalyptus sp. ,has host,3016,
S714780010,,Eucalyptus torreliana F. Müll.,has host,5530,
S714780010,,Eucalyptus torreliana F. Müll.,has host,7274,
S714780010,,Geranium sp. ,has host,7274,
S714780010,,Gossypium sp. ,has host,5530,
S714780010,,Gossypium sp. ,has host,7274,
S714780010,,Harungana madagascariensis Lam. ex Poir.,has host,4650,
S714780010,,Harungana madagascariensis Lam. ex Poiret,has host,7274,
S714780010,,Keetia hispida (Benth.) Bridson,has host,4650,
S714780010,,Maesa lanceolata Forssk.,has host,5530,
S714780010,,Maesa lanceolata Forssk.,has host,7274,
S714780010,,Manihot esculenta Crantz,has host,5530,
S714780010,,Manihot esculenta Crantz,has host,7274,
S714780010,,Pinus patula Schiede & Deppe,has host,5530,
S714780010,,Pinus radiata D. Don.,has host,5530,
S714780010,,Pinus radiata D. Don.,has host,7274,
S714780010,,Pinus sp. ,has host,682,
S714780010,,Ricinus communis L.,has host,9683,
S714780010,,Ricinus sp. ,has host,7274,
S714780010,,Rosa sp. ,has host,7274,
S714780010,,Smilax anceps Willd.,has host,7274,
S714780010,,Tectona grandis L. f.,has host,3254,
S714780010,,Terminalia superba Engl. & Diels,has host,3254,
S714780010,,Vernonia conferta Benth.,has host,3472,
S714780010,,Vernonia conferta Benth.,has host,7274,
S714820010,,Parinari curatellifolia Planch. ex Benth.,has host,3534,
S714820060,,Acridocarpus smeathmannii (DC.) Guill. & Perr.,has host,3012,
S714840010,,Commiphora mollis (Oliv.) Engl.,has host,2186,
S714900010,,Undefined Lichens ,has host,3472,
S715030030,,Undefined Grasses ,has host,9683,
S715040010,,Dialium guineense Willd.,has host,3012,
S715070030,,Dombeya cymosa Harv.,has host,2025,
S715070030,,Dombeya rotundifolia (Hochst.) Harv.,has host,10384,
S715070030,,Dombeya sp. ,has host,873,
S715070030,,Erythrina abyssinica Lam. ex DC.,has host,7274,
S715070030,,Grewia mollis Juss.,has host,7274,
S715070030,,Grewia similis K. Schum.,has host,9929,
S715070030,,Grewia sp. ,has host,7274,
S715100020,,Allophylus sp. ,has host,4338,
S715110120,,Acacia seyal Delile,has host,972,
S715110340,,Symphonia globulifera L.f.,has host,3435,
S715130050,,Brachystegia globifera Benth.,has host,2025,
S715170030,,Acacia sp. ,has host,9611,
S715170030,,Vachellia xanthophloea (Benth.) P.J.H. Hurter,has host,972,
S715250020,,Vernonia conferta Benth.,has host,3472,
S715310030,,Marantochloa sp. ,has host,7274,
S715320010,,Dialium guineense Willd.,has host,3012,
S720020010,,Ficus natalensis Hochst.,has host,7506,
S720020010,,Ficus petersii Warb.,has host,2025,
S720020010,,Ficus trichopoda Baker,has host,7506,
S720070210,,Omphalea oppositifolia (Willd.) L.J.Gillespie,has host,1881,
S720090050,,Bidens pilosa L.,has host,2025,
S720090120,,Rytigynia sp. ,has host,7506,
S720090120,,Vangueria edulis ,has host,1472,
S720090120,,Vangueria madagascariensis J. F. Gmel.,has host,1515,
S720130050,,Canthium obovatum Kl.,has host,2025,
S721430180,,Dalbergia obovata E. Mey.,has host,10384,
S721465010,,Undefined Decaying vegetable matter ,has host,9640,
S721470130,,Undefined Decaying vegetable matter ,has host,7318,
S721530250,,Ipomoea sp. ,has host,7318,
S721530250,,Lactuca sp. ,has host,7318,
S721590060,,Cannabis sativa L.,has host,7899,
S721590060,,Jasminum polyanthum Franch.,has host,9640,
S721590060,,Mangifera indica L.,has host,7500,
S721590060,,Pelargonium sp. ,has host,615,
S721590110,,Annona squamosa L.,has host,7506,
S721590110,,Coffea sp. ,has host,7506,
S721590110,,Undefined Decaying vegetable matter ,has host,1515,
S721590200,,Pinus radiata D. Don.,has host,4069,
S725710010,,"Apanteles sphingivorus Granger, 1949",has parasite,1211,
S725710010,,Ficus benjamina L.,has host,4761,
S725710010,,Ficus carica L.,has host,1515,
S725710010,,Ficus melleri Baker,has host,1211,
S725710010,,Ficus repens Rottler,has host,1515,
S725710010,,"Pimpla madecassa (Saussure, 1890)",has parasite,1211,
S725710080,,Acokanthera sp. ,has host,873,
S725710080,,Antiaris toxicaria Lesch.,has host,7274,
S725710080,,Carissa sp. ,has host,873,
S725710080,,Entandrophragma angolense (Welw.) C. DC.,has host,7274,
S725710080,,Ficus capensis Thunb.,has host,7274,
S725710080,,Ficus carica L.,has host,4282,
S725710080,,Ficus gnaphalocarpa (Miq.) Steud. ex A. Rich.,has host,8133,
S725710080,,Ficus natalensis Hochst.,has host,7274,
S725710080,,Ficus petersii Warb.,has host,2025,
S725710080,,Ficus saussureana DC.,has host,23,
S725710080,,Ficus saussureana DC.,has host,7274,
S725710080,,Ficus sp. ,has host,3351,
S725710080,,Ficus thonningii Blume,has host,7274,
S725710080,,Ficus thonningii Blume,has host,8133,
S725710080,,Ficus trichopoda Baker,has host,7274,
S725760010,,Cedrela odorata L.,has host,3254,
S725760010,,"Compsilura concinnata (Meigen, 1824)",has parasite,10682,
S725760010,,Hildegardia barteri (Mast.) Kosterm.,has host,10682,
S725760010,,Mansonia altissima (A Chev.) A Chev.,has host,3254,
S725760010,,Mansonia altissima (A Chev.) A Chev.,has host,10682,
S725760010,,"Tachinophytopsis rufitibia Mesnil, 1959",has parasite,10682,
S725779010,,Ficus sp. ,has host,1211,
S725860020,,Acokanthera oblongifolia (Hochst.) Benth. & Hook.f. ex B.D.Jacks.,has host,2025,
S725860020,,Carissa edulis Vahl,has host,9611,
S725860020,,Carissa macrocarpa A. DC.,has host,2025,
S725860120,,Carissa edulis Vahl,has host,9929,
S725860220,,Acokanthera oblongifolia (Hochst.) Benth. & Hook.f. ex B.D.Jacks.,has host,2025,
S730070050,,Undefined Lichens ,has host,9687,
S730520510,,Rhus sp. ,has host,873,
S730520510,,Senecio pterophorus DC.,has host,10200,
S730520510,,Sideroxylon sp. ,has host,873,
S730520710,,Undefined Lichens ,has host,7274,
S731370090,,Gymnosporia buxifolia (L.) Szyszl.,has host,1750,
S731620010,,Undefined Lichens ,has host,5189,
S731620370,,Undefined Lichens ,has host,925,
S731620390,,Undefined Lichens ,has host,925,
S731620650,,Tectona grandis L. f.,has host,1211,
S731620750,,Citrus sp. ,has host,1211,
S731620870,,Undefined Lichens ,has host,925,
S731620930,,Undefined Lichens ,has host,925,
S731621030,,Undefined Lichens ,has host,925,
S731621100,,Undefined Lichens ,has host,925,
S731650120,,Citrus sp. ,has host,9658,
S735010370,,Coffea sp. ,has host,7274,
S735010370,,Flueggea virosa (Roxb. ex Willd.) Royle,has host,7274,
S735050730,,Undefined Lichens ,has host,2025,
S735052010,,Alstonia congensis Engl.,has host,4440,
S740890020,,Undefined Lichens ,has host,7274,
S740890170,,Undefined Lichens ,has host,2025,
S740890170,,Undefined Lichens ,has host,7274,
S741010050,,Eugenia cordata (Sw.) DC.,has host,2025,
S741010050,,Eugenia sp. ,has host,873,
S741010050,,Eugenia sp. ,has host,1766,
S741010050,,Syzygium cordatum Hochst. ex Krauss,has host,23,
S741010080,,Bridelia sp. ,has host,7274,
S741010080,,Coffea sp. ,has host,7274,
S741010080,,Croton sp. ,has host,7274,
S741010080,,Erythrina sp. ,has host,10310,
S741010080,,Erythroxylum coca Lam.,has host,7274,
S741010080,,Ficus sp. ,has host,7274,
S741010080,,Musa x paradisiaca L.,has host,7274,
S741010080,,Solanum sp. ,has host,10310,
S741010090,,Dracaena sp. ,has host,7274,
S741010120,,Dracaena sp. ,has host,7274,
S741010130,,Landolphia sp. ,has host,7274,
S741010150,,Coffea sp. ,has host,7274,
S741010150,,Gynura sp. ,has host,10310,
S741010150,,Senecio sp. ,has host,7274,
S741010170,,Galium sp. ,has host,23,
S741010180,,Theobroma cacao L.,has host,23,
S741995010,,Amphibolia rupis-arcuatae (Dinter) H.E.K. Hartmann,has host,8805,
S741995010,,Atriplex semibaccata R. Br.,has host,8805,
S741995010,,Carpobrotus sp. ,has host,8805,
S741995010,,Crassothonna cylindrica (Lam.) B. Nord.,has host,8805,
S741995010,,Dorotheanthus sp. ,has host,8805,
S741995010,,Lampranthus sp. ,has host,8805,
S741995010,,Melianthus comosus Vahl,has host,8805,
S741995010,,Melianthus pectinatus Harv.,has host,9610,
S741995010,,Mesembryanthemum sp. ,has host,8805,
S741995010,,Passerina truncata (Meisn.) Bredenkamp & A.E. van Wyk,has host,8805,
S741995010,,Sarcocornia sp. ,has host,8805,
S741995010,,Xerophila sp. ,has host,8805,
S741995010,,Zygophyllum sp. ,has host,8805,
S742010030,,Bidens pilosa L.,has host,7274,
S742010030,,Cupressus sp. ,has host,7274,
S742010030,,Dahlia sp. ,has host,7274,
S742010030,,Manihot carthaginensis subsp. glaziovii (Müll. Arg.) Allem,has host,7274,
S742010120,,Corylus sp. ,has host,925,
S742010120,,Plantago sp. ,has host,925,
S742010120,,Rubus sp. ,has host,925,
S742010120,,Rumex sp. ,has host,925,
S742010120,,Undefined polyphagous ,has host,925,
S742010170,,Silene macrosolon Steud. ex A. Rich.,has host,9611,
S742010170,,Undefined Grasses ,has host,7274,
S742010170,,Undefined Grasses ,has host,9611,
S742010220,,Heliotropium sp. ,has host,7274,
S742010220,,Hordeum vulgare L.,has host,7274,
S742010400,,Solanum melongena L.,has host,5637,
S742010405,,Undefined polyphagous ,has host,7526,
S742010495,,Undefined polyphagous ,has host,5948,
S742010608,,Undefined polyphagous ,has host,4582,
S742010645,,Undefined polyphagous ,has host,7527,
S742010710,,Ipomoea sp. ,has host,7274,
S742035010,,Mestoklema sp. ,has host,5311,
S742035020,,Aizoon glinoides L. f.,has host,2233,
S742035020,,Galenia pubescens (Eckl. & Zeuh.) Druce,has host,2233,
S742035020,,Mestoklema sp. ,has host,2233,
S742035020,,Pentzia incana (Thunb.) Kuntze,has host,2233,
S742050208,,Saccharum sp. ,has host,873,
S742050208,,Zinnia sp. ,has host,7274,
S742090010,,Osteospermum fruticosum (L.) Norl.,has host,868,
S742090010,,Osteospermum sp. ,has host,5045,
S742105010,,Cosmos sulphureus Cav.,has host,7274,
S742105010,,Undefined polyphagous ,has host,10434,
S742125060,,Undefined polyphagous ,has host,1106,
S742420020,,Cosmos sp. ,has host,7274,
S742430060,,Acalypha sp. ,has host,1766,
S742430060,,Gnidia sp. ,has host,1766,
S742430060,,Lasiosiphon sp. ,has host,1766,
S742430060,,Senecio pterophorus DC.,has host,10200,
S742430060,,Trema bracteolata Blume,has host,2025,
S742430060,,Undefined Grasses ,has host,9687,
S742450060,,Albuca virens (Lindl.) J.C.Manning & Goldblatt,has host,7274,
S742450060,,Canavalia ensiformis (L.) DC.,has host,7274,
S742450060,,Musa x paradisiaca L.,has host,7274,
S742450540,,Carica sp. ,has host,7274,
S742450540,,Coffea sp. ,has host,7274,
S742450540,,Morus sp. ,has host,7274,
S742450540,,Solanum sp. ,has host,7274,
S742450540,,Sonchus sp. ,has host,7274,
S742480010,,Cynodon dactylon (L.) Pers.,has host,7274,
S742480010,,Dianthus caryophyllus L.,has host,7274,
S742480010,,Undefined Grasses ,has host,7274,
S742540220,,Senecio sp. ,has host,7274,
S742540400,,Cenchrus purpureus (Schumach.) Morrone,has host,7274,
S742540400,,Cineraria sp. ,has host,7274,
S742540400,,Commelina sp. ,has host,7274,
S742540410,,Undefined Grasses ,has host,2037,
S742540410,,Undefined Grasses ,has host,10307,
S742540420,,Bidens pilosa L.,has host,7274,
S742540420,,Dahlia sp. ,has host,7274,
S742540420,,Sonchus sp. ,has host,7274,
S742540520,,Aster sp. ,has host,7274,
S742540520,,Ipomoea sp. ,has host,7274,
S742540520,,Stictocardia sp. ,has host,7274,
S742540520,,Zinnia sp. ,has host,7274,
S742540720,,Undefined Decaying vegetable matter ,has host,9611,
S742540720,,Undefined Grasses ,has host,9611,
S742540760,,Ipomoea batatas (L.) Lam.,has host,,
S742541000,,Ipomoea batatas (L.) Lam.,has host,7274,
S742620250,,Aster sp. ,has host,7274,
S742620250,,Cola sp. ,has host,4591,
S742620250,,Zinnia sp. ,has host,7274,
S742625060,,Aster sp. ,has host,7274,
S742630010,,Undefined Grasses ,has host,7318,
S742630020,,Vachellia karroo (Hayne) Banfi & Galasso,has host,10384,
S742630040,,Pentzia incana (Thunb.) Kuntze,has host,9687,
S742630040,,Undefined polyphagous ,has host,10384,
S742630070,,Undefined Grasses ,has host,9611,
S742710010,,Carissa macrocarpa A. DC.,has host,2025,
S742710010,,Carissa sp. ,has host,873,
S742710010,,Ipomoea sp. ,has host,7274,
S742710010,,Secamone gerardii Harv. ex Benth.,has host,2025,
S742710010,,Secamone sp. ,has host,873,
S742710010,,Stictocardia sp. ,has host,7274,
S742710020,,Ipomoea sp. ,has host,2025,
S742710020,,Ipomoea sp. ,has host,7274,
S742710020,,Stictocardia sp. ,has host,7274,
S742710040,,Ipomoea sp. ,has host,7274,
S742710080,,Anacardium occidentale L.,has host,8020,
S742710080,,Ipomoea batatas (L.) Lam.,has host,913,
S742710080,,Ipomoea batatas (L.) Lam.,has host,10499,
S750010050,,Emilia abyssinica (Sch.Bip. ex A.RIch.) C.Jeffrey,has host,23,
S750010050,,Gossypium sp. ,has host,23,
S750010050,,Ipomoea sp. ,has host,10310,
S750010050,,Lathyrus oleraceus Lam.,has host,23,
S750010100,,Coffea sp. ,has host,7274,
S750010100,,Commelina sp. ,has host,10310,
S750010100,,Erythrina abyssinica Lam. ex DC.,has host,23,
S750010100,,Gossypium sp. ,has host,23,
S750010100,,Morus sp. ,has host,23,
S750010100,,Solanum sp. ,has host,23,
S750010150,,Cordia africana Lam.,has host,23,
S750010150,,Gymnanthemum amygdalinum (Delile) Sch.Bip.,has host,23,
S750010150,,Manihot esculenta Crantz,has host,23,
S750010150,,Phytolacca dodecandra L'Hér.,has host,23,
S750042020,,Acacia mollissima Willd.,has host,7274,
S750042020,,Acacia mollissima Willd.,has host,10200,
S750042020,,Bidens pilosa L.,has host,7274,
S750042020,,Boerhavia sp. ,has host,10310,
S750042020,,Canna sp. ,has host,7274,
S750042020,,Cassia siamea Britt.,has host,3254,
S750042020,,Cassia siamea Britt.,has host,10682,
S750042020,,Cassia sp. ,has host,873,
S750042020,,Commelina sp. ,has host,7274,
S750042020,,Dalbergia sissoo Roxb. ex DC.,has host,3254,
S750042020,,Dalbergia sissoo Roxb. ex DC.,has host,10682,
S750042020,,Dioscorea sp. ,has host,23,
S750042020,,Entada abyssinica Steud.,has host,7274,
S750042020,,Eucalyptus camaldulensis Dehnh.,has host,3254,
S750042020,,Eucalyptus camaldulensis Dehnh.,has host,10682,
S750042020,,Eucalyptus deglupta Blume,has host,3254,
S750042020,,Eucalyptus deglupta Blume,has host,10682,
S750042020,,Eucalyptus rudis Endl.,has host,3254,
S750042020,,Eucalyptus rudis Endl.,has host,10682,
S750042020,,Eucalyptus torreliana F. Müll.,has host,3254,
S750042020,,Eucalyptus torreliana F. Müll.,has host,10682,
S750042020,,Ficus sp. ,has host,7274,
S750042020,,Gmelina arborea Roxb. ex Sm.,has host,3254,
S750042020,,Gmelina arborea Roxb. ex Sm.,has host,10682,
S750042020,,Helianthus annuus L.,has host,23,
S750042020,,Lablab sp. ,has host,23,
S750042020,,Lantana sp. ,has host,7274,
S750042020,,Ligustrum sp. ,has host,23,
S750042020,,Mesembryanthemum sp. ,has host,873,
S750042020,,Morus sp. ,has host,7274,
S750042020,,Ornithogalum dubium Houtt.,has host,1118,
S750042020,,Phaseolus sp. ,has host,23,
S750042020,,Russelia equisetiformis Schlecht. & Cham.,has host,7274,
S750042020,,Senna multiglandulosa (Jacq.) H. S .Irwin & Barneby,has host,2025,
S750042020,,Senna multiglandulosa (Jacq.) H. S .Irwin & Barneby,has host,7274,
S750042020,,Solanum seaforthianum Andrews,has host,2025,
S750042020,,Solanum seaforthianum Andrews,has host,7274,
S750042020,,Solanum sp. ,has host,873,
S750042020,,Tacca leontopetaloides (L.) Kuntze,has host,7274,
S750042020,,Tecomaria sp. ,has host,873,
S750042020,,Tecomaria sp. ,has host,3017,
S750042020,,"Thelaira aurofasciata Emden, 1960",has parasite,10682,
S750042020,,Vigna sp. ,has host,7274,
S750042020,,Vigna sp. ,has host,10200,
S750042020,,Zea mays L.,has host,1118,
S750050010,,Cyanotis speciosa (L. f.) Hassk.,has host,2025,
S750050010,,Vernonia gerrardi Harv.,has host,1766,
S750050030,,Aster sp. ,has host,7274,
S750050030,,Boerhavia sp. ,has host,7274,
S750050030,,Commelina sp. ,has host,7274,
S750050030,,Cosmos sp. ,has host,7274,
S750050030,,Morus sp. ,has host,7274,
S750050030,,Zinnia sp. ,has host,7274,
S750050040,,Arachis hypogaea L.,has host,7274,
S750050040,,Undefined Grasses ,has host,23,
S750060030,,Newbouldia laevis (P.Beauv.) Seemann ex Bureau,has host,23,
S750060030,,Solanum melongena L.,has host,5637,
S750080010,,"Charops spinitarsis Cameron, 1905",has parasite,9322,
